timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775186556968,818,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[523]]]

****** comparison: [[[200]]]

/",479,229,20,20,https://fakestoreapi.com/auth/login,814,0,211
1775186556919,867,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[523]]]

****** comparison: [[[200]]]

/",479,235,20,20,https://fakestoreapi.com/auth/login,863,0,260
1775186556769,1017,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[523]]]

****** comparison: [[[200]]]

/",479,230,20,20,https://fakestoreapi.com/auth/login,1013,0,411
1775186556872,914,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[523]]]

****** comparison: [[[200]]]

/",479,229,20,20,https://fakestoreapi.com/auth/login,910,0,310
1775186556727,1060,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[523]]]

****** comparison: [[[200]]]

/",479,229,20,20,https://fakestoreapi.com/auth/login,1055,0,454
1775186556726,1068,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[523]]]

****** comparison: [[[200]]]

/",479,229,20,20,https://fakestoreapi.com/auth/login,1067,0,454
1775186556821,974,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[523]]]

****** comparison: [[[200]]]

/",479,231,20,20,https://fakestoreapi.com/auth/login,973,0,358
1775186556726,1068,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[523]]]

****** comparison: [[[200]]]

/",479,235,20,20,https://fakestoreapi.com/auth/login,1067,0,454
1775186557266,530,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-14,text,false,"Test failed: code expected to equal /

****** received  : [[[523]]]

****** comparison: [[[200]]]

/",479,230,20,20,https://fakestoreapi.com/auth/login,529,0,134
1775186557516,3395,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-19,text,false,"The operation lasted too long: It took 3,395 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,3394,0,164
1775186557171,3740,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-12,text,false,"The operation lasted too long: It took 3,740 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,235,20,20,https://fakestoreapi.com/auth/login,3739,0,135
1775186557019,3892,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-9,text,false,"The operation lasted too long: It took 3,892 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,3891,0,159
1775186557216,3695,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-13,text,false,"The operation lasted too long: It took 3,695 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3693,0,138
1775186557119,3791,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-11,text,false,"The operation lasted too long: It took 3,791 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3790,0,142
1775186557316,3595,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-15,text,false,"The operation lasted too long: It took 3,595 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,231,20,20,https://fakestoreapi.com/auth/login,3594,0,137
1775186557800,3115,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-7,text,false,"The operation lasted too long: It took 3,115 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,235,20,20,https://fakestoreapi.com/auth/login,3114,0,177
1775186557802,3113,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-5,text,false,"The operation lasted too long: It took 3,113 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,3112,0,175
1775186557368,3547,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-16,text,false,"The operation lasted too long: It took 3,547 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3546,0,144
1775186557465,3450,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-18,text,false,"The operation lasted too long: It took 3,450 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3449,0,137
1775186557800,3115,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-14,text,false,"The operation lasted too long: It took 3,115 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3114,0,176
1775186557795,3120,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-8,text,false,"The operation lasted too long: It took 3,120 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3119,0,164
1775186557797,3118,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-3,text,false,"The operation lasted too long: It took 3,118 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,235,20,20,https://fakestoreapi.com/auth/login,3118,0,160
1775186557797,3118,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-1,text,false,"The operation lasted too long: It took 3,118 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,3118,0,161
1775186557800,3116,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-4,text,false,"The operation lasted too long: It took 3,116 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3115,0,158
1775186557415,3501,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-17,text,false,"The operation lasted too long: It took 3,501 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,235,20,20,https://fakestoreapi.com/auth/login,3500,0,133
1775186557797,3120,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-6,text,false,"The operation lasted too long: It took 3,120 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3120,0,162
1775186557565,3352,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-20,text,false,"The operation lasted too long: It took 3,352 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,231,20,20,https://fakestoreapi.com/auth/login,3352,0,137
1775186557797,3120,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-2,text,false,"The operation lasted too long: It took 3,120 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,231,20,20,https://fakestoreapi.com/auth/login,3120,0,179
1775186557067,3850,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-10,text,false,"The operation lasted too long: It took 3,850 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,231,20,20,https://fakestoreapi.com/auth/login,3850,0,140
1775186560919,3124,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-4,text,false,"The operation lasted too long: It took 3,124 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,231,20,20,https://fakestoreapi.com/auth/login,3123,0,141
1775186560921,3130,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-17,text,false,"The operation lasted too long: It took 3,130 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3129,0,1133
1775186560919,3132,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-14,text,false,"The operation lasted too long: It took 3,132 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,235,20,20,https://fakestoreapi.com/auth/login,3132,0,154
1775186560916,3138,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-12,text,false,"The operation lasted too long: It took 3,138 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,235,20,20,https://fakestoreapi.com/auth/login,3138,0,151
1775186560921,3137,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-10,text,false,"The operation lasted too long: It took 3,137 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3137,0,1139
1775186560917,3142,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-15,text,false,"The operation lasted too long: It took 3,142 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,235,20,20,https://fakestoreapi.com/auth/login,3142,0,153
1775186560916,3144,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-3,text,false,"The operation lasted too long: It took 3,144 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,3144,0,151
1775186560919,3145,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-16,text,false,"The operation lasted too long: It took 3,145 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3144,0,155
1775186560918,3146,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-18,text,false,"The operation lasted too long: It took 3,146 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,231,20,20,https://fakestoreapi.com/auth/login,3145,0,161
1775186560917,3148,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-5,text,false,"The operation lasted too long: It took 3,148 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,3148,0,151
1775186560916,3154,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-13,text,false,"The operation lasted too long: It took 3,154 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3153,0,151
1775186560914,3159,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-19,text,false,"The operation lasted too long: It took 3,159 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,231,20,20,https://fakestoreapi.com/auth/login,3158,0,153
1775186560919,6392,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-6,text,false,"The operation lasted too long: It took 6,392 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,6392,0,138
1775186564071,3241,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-13,text,false,"The operation lasted too long: It took 3,241 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,231,20,20,https://fakestoreapi.com/auth/login,3240,0,131
1775186560917,6399,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-7,text,false,"The operation lasted too long: It took 6,399 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,6398,0,153
1775186564065,3251,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-18,text,false,"The operation lasted too long: It took 3,251 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3251,0,137
1775186560916,6401,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-9,text,false,"The operation lasted too long: It took 6,401 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,6401,0,162
1775186564052,3265,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-14,text,false,"The operation lasted too long: It took 3,265 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,235,20,20,https://fakestoreapi.com/auth/login,3265,0,137
1775186564055,3263,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-12,text,false,"The operation lasted too long: It took 3,263 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,3262,0,138
1775186560919,6399,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-8,text,false,"The operation lasted too long: It took 6,399 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,6398,0,152
1775186564059,3259,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-10,text,false,"The operation lasted too long: It took 3,259 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,3258,0,134
1775186560921,6397,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-20,text,false,"The operation lasted too long: It took 6,397 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,235,20,20,https://fakestoreapi.com/auth/login,6396,0,1138
1775186560917,6404,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-1,text,false,"The operation lasted too long: It took 6,404 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,6403,0,147
1775186560921,6400,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-2,text,false,"The operation lasted too long: It took 6,400 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,6399,0,143
1775186567319,3255,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-8,text,false,"The operation lasted too long: It took 3,255 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,3254,0,1135
1775186564062,6515,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-3,text,false,"The operation lasted too long: It took 6,515 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,6514,0,139
1775186564066,6515,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-5,text,false,"The operation lasted too long: It took 6,515 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,230,20,20,https://fakestoreapi.com/auth/login,6514,0,138
1775186564075,6518,Petición HTTP,523,<none>,Grupo_Hilos_fakestoreapi_Login 1-19,text,false,"The operation lasted too long: It took 6,518 milliseconds, but should not have lasted longer than 1,500 milliseconds.",480,229,20,20,https://fakestoreapi.com/auth/login,6517,0,137
